,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
2008-11-16 00:00:00+00:00,2.18,3.5700000000000003,2.5,3.21,1.3900000000000001,0.49999999999999956,2.3
2008-11-23 00:00:00+00:00,2.0,3.18,2.1100000000000003,2.84,1.1800000000000002,0.5,2.94
2008-11-30 00:00:00+00:00,1.92,2.9200000000000004,1.9300000000000002,2.71,1.0000000000000002,0.52,2.9799999999999995
2008-12-07 00:00:00+00:00,1.65,2.65,1.7399999999999998,2.48,1.0,0.43999999999999995,2.9800000000000004
2008-12-14 00:00:00+00:00,1.53,2.58,1.82,2.58,1.05,0.46999999999999975,2.8299999999999996
2008-12-21 00:00:00+00:00,1.33,2.11,1.39,2.1500000000000004,0.7799999999999998,0.41999999999999993,3.1100000000000003
2008-12-28 00:00:00+00:00,1.48,2.1300000000000003,1.27,2.02,0.6500000000000001,0.44999999999999973,2.9399999999999995
2009-01-04 00:00:00+00:00,1.64,2.38,1.58,2.3400000000000003,0.74,0.3700000000000001,2.8499999999999996
2009-01-11 00:00:00+00:00,1.44,2.3600000000000003,1.6800000000000002,2.64,0.9200000000000002,0.6099999999999999,2.5399999999999996
2009-01-18 00:00:00+00:00,1.35,2.2399999999999998,1.63,2.49,0.8899999999999999,0.5300000000000002,2.73
2009-01-25 00:00:00+00:00,1.5299999999999998,2.54,1.8199999999999998,2.82,1.01,0.6699999999999999,2.5
2009-02-01 00:00:00+00:00,1.61,2.63,1.9300000000000002,2.92,1.02,0.71,2.2299999999999995
2009-02-08 00:00:00+00:00,1.69,2.7699999999999996,2.0599999999999996,2.95,1.0799999999999998,0.6500000000000004,2.3
2009-02-15 00:00:00+00:00,1.5899999999999999,2.6,1.9200000000000002,2.9400000000000004,1.0100000000000002,0.79,2.41
2009-02-22 00:00:00+00:00,1.54,2.51,1.8199999999999998,2.86,0.9699999999999998,0.7800000000000002,2.19
2009-03-01 00:00:00+00:00,1.73,2.76,2.02,2.98,1.03,0.69,2.0900000000000003
