Date,BND,GDX,SPY
2004-12-06 00:00:00-05:00,,,83.10259246826172
2004-12-07 00:00:00-05:00,,,82.32878112792969
2004-12-08 00:00:00-05:00,,,82.80982971191406
2004-12-09 00:00:00-05:00,,,83.10259246826172
2004-12-10 00:00:00-05:00,,,83.18623352050781
2004-12-13 00:00:00-05:00,,,83.91122436523438
2004-12-14 00:00:00-05:00,,,84.20402526855469
2004-12-15 00:00:00-05:00,,,84.26676940917969
2004-12-16 00:00:00-05:00,,,84.21794891357422
2004-12-17 00:00:00-05:00,,,83.6562271118164
2004-12-20 00:00:00-05:00,,,83.67724609375
2004-12-21 00:00:00-05:00,,,84.32161712646484
2004-12-22 00:00:00-05:00,,,84.52474975585938
2004-12-23 00:00:00-05:00,,,84.58777618408203
2004-12-27 00:00:00-05:00,,,84.41268920898438
2004-12-28 00:00:00-05:00,,,84.87491607666016
2004-12-29 00:00:00-05:00,,,85.00100708007812
2004-12-30 00:00:00-05:00,,,84.83992004394531
2004-12-31 00:00:00-05:00,,,84.65782928466797
2005-01-03 00:00:00-05:00,,,84.25860595703125
2005-01-04 00:00:00-05:00,,,83.2289810180664
2005-01-05 00:00:00-05:00,,,82.65467071533203
2005-01-06 00:00:00-05:00,,,83.07489776611328
2005-01-07 00:00:00-05:00,,,82.95585632324219
2005-01-10 00:00:00-05:00,,,83.34806823730469
2005-01-11 00:00:00-05:00,,,82.77372741699219
2005-01-12 00:00:00-05:00,,,83.04689025878906
2005-01-13 00:00:00-05:00,,,82.38151550292969
2005-01-14 00:00:00-05:00,,,82.81575012207031
2005-01-18 00:00:00-05:00,,,83.67724609375
2005-01-19 00:00:00-05:00,,,82.8017578125
2005-01-20 00:00:00-05:00,,,82.29745483398438
2005-01-21 00:00:00-05:00,,,81.79317474365234
2005-01-24 00:00:00-05:00,,,81.63207244873047
2005-01-25 00:00:00-05:00,,,81.86319732666016
2005-01-26 00:00:00-05:00,,,82.10832214355469
2005-01-27 00:00:00-05:00,,,82.24845123291016
2005-01-28 00:00:00-05:00,,,82.24845123291016
2005-01-31 00:00:00-05:00,,,82.75971221923828
2005-02-01 00:00:00-05:00,,,83.28501892089844
2005-02-02 00:00:00-05:00,,,83.53714752197266
2005-02-03 00:00:00-05:00,,,83.3200454711914
2005-02-04 00:00:00-05:00,,,84.20956420898438
2005-02-07 00:00:00-05:00,,,84.09748077392578
2005-02-08 00:00:00-05:00,,,84.19554138183594
2005-02-09 00:00:00-05:00,,,83.56519317626953
2005-02-10 00:00:00-05:00,,,83.86634826660156
2005-02-11 00:00:00-05:00,,,84.58777618408203
2005-02-14 00:00:00-05:00,,,84.52474975585938
2005-02-15 00:00:00-05:00,,,84.83992004394531
2005-02-16 00:00:00-05:00,,,84.89592742919922
2005-02-17 00:00:00-05:00,,,84.20956420898438
2005-02-18 00:00:00-05:00,,,84.32161712646484
2005-02-22 00:00:00-05:00,,,83.06788635253906
2005-02-23 00:00:00-05:00,,,83.66322326660156
2005-02-24 00:00:00-05:00,,,84.21656799316406
2005-02-25 00:00:00-05:00,,,85.05005645751953
2005-02-28 00:00:00-05:00,,,84.48973846435547
2005-03-01 00:00:00-05:00,,,84.90997314453125
2005-03-02 00:00:00-05:00,,,84.86795806884766
2005-03-03 00:00:00-05:00,,,84.90293884277344
2005-03-04 00:00:00-05:00,,,85.96055603027344
2005-03-07 00:00:00-05:00,,,86.00259399414062
2005-03-08 00:00:00-05:00,,,85.68040466308594
2005-03-09 00:00:00-05:00,,,84.72785186767578
2005-03-10 00:00:00-05:00,,,84.9169692993164
2005-03-11 00:00:00-05:00,,,84.32161712646484
2005-03-14 00:00:00-05:00,,,84.84693145751953
2005-03-15 00:00:00-05:00,,,84.14652252197266
2005-03-16 00:00:00-05:00,,,83.43212890625
2005-03-17 00:00:00-05:00,,,83.60023498535156
2005-03-18 00:00:00-05:00,,,83.35199737548828
2005-03-21 00:00:00-05:00,,,83.04258728027344
2005-03-22 00:00:00-05:00,,,82.1988296508789
2005-03-23 00:00:00-05:00,,,82.26911163330078
2005-03-24 00:00:00-05:00,,,82.36759185791016
2005-03-28 00:00:00-05:00,,,82.48712158203125
